SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON
"AL11AA0003","2011-08-30 10:00","","0.020","0.001","","107910","µG/L","BISMUTH TOTAL","BISMUTH TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","19.8","0.5","","107907","µG/L","BORON TOTAL","BORE TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.054","0.001","","107911","µG/L","CADMIUM TOTAL","CADMIUM TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","24.3","0.05","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","1.115","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","1.62","0.1","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","3.44","0.005","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","5.06","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC.)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.99","0.01","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","1.57","0.01","","107914","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.968","0.002","","107913","µG/L","COBALT TOTAL","COBALT TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","260","1","","109027","µS/CM","CONDUCTANCE (FIELD)","CONDUCTANCE (TERRAIN)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","3.39","0.02","","107916","µG/L","COPPER TOTAL","CUIVRE TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.158","0.005","","7110","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","NV","1","","102622","NO/100ML","ESCHERICHIA COLI","ESCHERICHIA COLI","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","NV","","","36012","NO/100ML","FECAL COLIFORMS","COLIFORMES FÉCAUX","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.07","0.01","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.439","0.001","","107918","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","111.316","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","1950","0.5","","107917","µG/L","IRON TOTAL","FER TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","1.84","0.001","","107919","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","1.53","0.005","","107925","µG/L","LEAD TOTAL","PLOMB TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","7.65","0.01","","107920","µG/L","LITHIUM TOTAL","LITHIUM TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","12.3","0.01","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","79.3","0.05","","107921","µG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.520","0.005","","107922","µG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","2.95","0.02","","107924","µG/L","NICKEL TOTAL","NICKEL TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.524","0.02","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.86","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.336","0.01","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.003","0.002","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","8.95","","","8102","MG/L","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","8.20","","","109026","PH","PH (FIELD)","PH (TERRAIN)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","8.28","","","10301","PH","PH","PH","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.113","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.002","0.002","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.115","0.002","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","1.26","0.01","","100499","MG/L","POTASSIUM FILTERED","POTASSIUM FILTRÉ","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","163.","10","","10501","MG/L","RESIDUE FIXED NONFILTERABLE","RÉSIDUS FIXES NON-FILTRABLES","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","176.","10","","10401","MG/L","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","3.12","0.001","","107928","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.167","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.30","0.01","","107930","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.016","0.001","","107904","µG/L","SILVER TOTAL","ARGENT TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","3.25","0.02","","14108","MG/L","SIO2","SIO2","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.54","","","11201","REL UNIT","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","13.2","0.01","","100500","MG/L","SODIUM FILTERED","SODIUM FILTRÉ","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","20.284","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","263.","","","2041","µS/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","7.947","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CLAC.)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","233.","0.05","","107932","µG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","24.3","0.01","","108312","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","19.08","","","109028","DEG C","TEMPERATURE WATER (FIELD)","TEMPÉRATURE DE L'EAU (TERRAIN)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.032","0.001","","107934","µG/L","THALLIUM TOTAL","THALLIUM TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","147.57","","","202","MG/L","TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.)","SOLIDES DISSOUS TOTAUX (RÉSIDUS FILTRABLES) (CALC.)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","105","0.01","","110001","NTU","TURBIDITY (FIELD)","TURBIDITÉ (TERRAIN)","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","80.0","","","2081","NTU","TURBIDITY","TURBIDITÉ","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","0.788","0.0005","","107935","µG/L","URANIUM TOTAL","URANIUM TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","3.59","0.005","","107936","µG/L","VANADIUM TOTAL","VANADIUM TOTAL","P","2011PN290034"
"AL11AA0003","2011-08-30 10:00","","14.4","0.2","","107939","µG/L","ZINC TOTAL","ZINC TOTAL","P","2011PN290034"
"AL11AA0003","2011-09-21 10:00","","106.","0.1","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","407.","0.5","","107905","µG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.017","0.005","","7540","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.001","","","7570","MG/L","AMMONIA UN-IONIZED (CALCD.)","AZOTE AMMONIACAL NON IONISÉ (CALC.)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.090","0.001","","107929","µG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.71","0.01","","107906","µG/L","ARSENIC TOTAL","ARSENIC TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","77.9","0.05","","107908","µG/L","BARIUM TOTAL","BARYUM TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.037","0.001","","107909","µG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","129.214","","","6201","MG/L","BICARBONATE (CALCD.)","BICARBONATE (CALC.)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.008","0.001","","107910","µG/L","BISMUTH TOTAL","BISMUTH TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","15.7","0.5","","107907","µG/L","BORON TOTAL","BORE TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.018","0.001","","107911","µG/L","CADMIUM TOTAL","CADMIUM TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","24.4","0.05","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","1.244","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","1.28","0.1","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","1.54","0.005","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","2.82","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC.)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.97","0.01","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.52","0.01","","107914","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.326","0.002","","107913","µG/L","COBALT TOTAL","COBALT TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","246","1","","109027","µS/CM","CONDUCTANCE (FIELD)","CONDUCTANCE (TERRAIN)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","1.40","0.02","","107916","µG/L","COPPER TOTAL","CUIVRE TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.113","0.005","","7110","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","38","1","","102622","NO/100ML","ESCHERICHIA COLI","ESCHERICHIA COLI","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","75","","","36012","NO/100ML","FECAL COLIFORMS","COLIFORMES FÉCAUX","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.06","0.01","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.139","0.001","","107918","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","105.39","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","638.","0.5","","107917","µG/L","IRON TOTAL","FER TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.610","0.001","","107919","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.526","0.005","","107925","µG/L","LEAD TOTAL","PLOMB TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","6.55","0.01","","107920","µG/L","LITHIUM TOTAL","LITHIUM TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","10.8","0.01","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","25.0","0.05","","107921","µG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.562","0.005","","107922","µG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","1.11","0.02","","107924","µG/L","NICKEL TOTAL","NICKEL TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.292","0.02","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.53","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.238","0.01","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","<","0.002","0.002","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","11.04","","","8102","MG/L","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","7.99","","","109026","PH","PH (FIELD)","PH (TERRAIN)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","8.21","","","10301","PH","PH","PH","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.033","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.003","0.002","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.036","0.002","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.85","0.01","","100499","MG/L","POTASSIUM FILTERED","POTASSIUM FILTRÉ","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","92.4","10","","10501","MG/L","RESIDUE FIXED NONFILTERABLE","RÉSIDUS FIXES NON-FILTRABLES","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","102.","10","","10401","MG/L","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","1.15","0.001","","107928","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","-0.193","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.26","0.01","","107930","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.005","0.001","","107904","µG/L","SILVER TOTAL","ARGENT TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","2.36","0.02","","14108","MG/L","SIO2","SIO2","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.51","","","11201","REL UNIT","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","12.1","0.01","","100500","MG/L","SODIUM FILTERED","SODIUM FILTRÉ","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","19.832","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","252.","","","2041","µS/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","8.597","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CLAC.)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","184.","0.05","","107932","µG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","23.4","0.01","","108312","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","10.43","","","109028","DEG C","TEMPERATURE WATER (FIELD)","TEMPÉRATURE DE L'EAU (TERRAIN)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.013","0.001","","107934","µG/L","THALLIUM TOTAL","THALLIUM TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","139.041","","","202","MG/L","TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.)","SOLIDES DISSOUS TOTAUX (RÉSIDUS FILTRABLES) (CALC.)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","61","0.01","","110001","NTU","TURBIDITY (FIELD)","TURBIDITÉ (TERRAIN)","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","50.0","","","2081","NTU","TURBIDITY","TURBIDITÉ","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","0.657","0.0005","","107935","µG/L","URANIUM TOTAL","URANIUM TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","1.44","0.005","","107936","µG/L","VANADIUM TOTAL","VANADIUM TOTAL","P","2011PN290081"
"AL11AA0003","2011-09-21 10:00","","2.7","0.2","","107939","µG/L","ZINC TOTAL","ZINC TOTAL","P","2011PN290081"
"AL11AA0003","2011-10-18 11:00","","9.6","0.1","","10151","MG/L","ALKALINITY PHENOLPHTHALEIN CACO3","ALCALINITÉ PHÉNOLPHTALÉINE CACO3","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","251.","0.1","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","202.","0.5","","107905","µG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0.025","0.005","","7540","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0.001","","","7570","MG/L","AMMONIA UN-IONIZED (CALCD.)","AZOTE AMMONIACAL NON IONISÉ (CALC.)","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0.119","0.001","","107929","µG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","1.22","0.01","","107906","µG/L","ARSENIC TOTAL","ARSENIC TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","204.","0.05","","107908","µG/L","BARIUM TOTAL","BARYUM TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0.018","0.001","","107909","µG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","282.564","","","6201","MG/L","BICARBONATE (CALCD.)","BICARBONATE (CALC.)","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0.005","0.001","","107910","µG/L","BISMUTH TOTAL","BISMUTH TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","49.8","0.5","","107907","µG/L","BORON TOTAL","BORE TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0.024","0.001","","107911","µG/L","CADMIUM TOTAL","CADMIUM TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","54.0","0.05","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","1.227","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","5.32","0.1","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0.933","0.005","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","6.253","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","11.52","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC.)","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","5.58","0.01","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0.27","0.01","","107914","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0.218","0.002","","107913","µG/L","COBALT TOTAL","COBALT TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","670","1","","109027","µS/CM","CONDUCTANCE (FIELD)","CONDUCTANCE (TERRAIN)","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","1.84","0.02","","107916","µG/L","COPPER TOTAL","CUIVRE TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0.289","0.005","","7110","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","<","10","1","","102622","NO/100ML","ESCHERICHIA COLI","ESCHERICHIA COLI","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","<","10","","","36012","NO/100ML","FECAL COLIFORMS","COLIFORMES FÉCAUX","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0.16","0.01","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0.068","0.001","","107918","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","248.879","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","314.","0.5","","107917","µG/L","IRON TOTAL","FER TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0.279","0.001","","107919","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","0.294","0.005","","107925","µG/L","LEAD TOTAL","PLOMB TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","25.6","0.01","","107920","µG/L","LITHIUM TOTAL","LITHIUM TOTAL","P","2011PN290085"
"AL11AA0003","2011-10-18 11:00","","27.7","0.01","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2011PN290085"
